case_id,A,D,F,Fa,regime_comb,C,Fd,S
22604,4.800000000000001,0.0,5.9,4.5,FaCAF,0.7,0.0,0.0
22605,9.1,2.7,3.6999999999999997,0.0,ADF,0.0,0.0,0.0
22606,11.4,2.7,5.8,0.0,CADF,2.0,0.0,0.0
22607,8.7,4.9,7.4,0.9,FaADF,0.0,0.0,0.0
22608,3.7,4.5,4.2,5.6,FaCADFSFd,3.3,0.4,0.2
22609,7.5,3.1,8.9,0.4,FaADF,0.0,0.0,0.0
22610,7.1,1.5,7.3,0.0,ADF,0.0,0.0,0.0
22611,5.8999999999999995,1.5,3.7,2.7,FaCADFFd,2.0,0.1,0.0
22612,3.4,5.6,3.6,4.2,FaCADFFd,4.7,0.4,0.0
22613,10.6,0.1,7.7,0.8,FaCADF,0.7,0.0,0.0
22614,1.7,0.4,20.3,0.0,ADF,0.0,0.0,0.0
22615,2.7,2.9,10.3,0.0,ADF,0.0,0.0,0.0
22616,1.7000000000000002,0.0,15.1,0.0,CAF,1.1,0.0,0.0
22617,0.0,0.0,15.9,0.0,F,0.0,0.0,0.0
22618,0.0,0.0,12.3,0.7,FaCF,6.9,0.0,0.0
22619,0.7,0.2,21.0,0.0,ADF,0.0,0.0,0.0
22620,3.1,0.2,4.1,4.8,FaCADFS,3.2,0.0,0.4
22621,3.9,0.0,7.4,7.8,FaCAF,2.6999999999999997,0.0,0.0
22622,1.9000000000000001,6.6,6.2,3.7,FaCADFSFd,4.6,0.4,0.4
22623,5.9,0.30000000000000004,6.4,5.1,FaCADFS,5.6000000000000005,0.0,0.6
22624,6.3,3.0,4.2,3.9000000000000004,FaCADF,6.5,0.0,0.0
22625,0.0,1.4,8.3,0.0,CDFSFd,3.1,7.6,1.5
22626,0.0,2.7,10.0,0.0,CDFFd,1.5,7.7,0.0
22627,0.8,1.8,5.9,0.7,FaCADFSFd,7.1,2.5,3.1
22628,4.3999999999999995,0.0,5.1000000000000005,3.8000000000000003,FaCAFSFd,1.4,0.4,0.8
22629,7.1,0.0,3.8000000000000003,6.5,FaCAF,0.5,0.0,0.0
22630,5.3,3.4,3.0,4.8,FaCADFSFd,2.0,1.1,2.3
22631,6.0,0.0,6.6,6.2,FaCAF,3.1,0.0,0.0
22632,7.8999999999999995,0.0,6.1000000000000005,5.0,FaCAFFd,2.8,0.1,0.0
22633,10.3,0.0,32.2,1.1,FaCAFS,1.1,0.0,2.3
22634,7.6,0.0,7.3,3.5,FaCAFSFd,3.3,0.1,0.1
22635,0.9,0.1,11.6,6.9,FaCADF,2.4000000000000004,0.0,0.0
22636,2.0,0.6,13.3,0.0,ADF,0.0,0.0,0.0
22637,4.7,2.0,11.2,0.0,ADF,0.0,0.0,0.0
22638,4.0,5.9,6.0,0.0,ADF,0.0,0.0,0.0
22639,0.3,0.9,14.5,0.0,CADF,0.2,0.0,0.0
22640,0.0,0.7,15.200000000000001,0.0,DF,0.0,0.0,0.0
22641,8.4,0.0,3.1,0.4,FaCAFFd,5.0,1.0,0.0
22642,0.0,9.5,3.8,0.0,CDFSFd,0.4,2.0,0.2
22643,0.0,2.8000000000000003,5.7,0.0,CDFSFd,0.2,6.5,0.7
22644,0.0,9.3,2.6999999999999997,0.0,CDFFd,5.3,2.6,0.0
22645,0.0,7.3,2.5,0.0,CDFFd,6.5,1.6,0.0
22646,0.0,8.200000000000001,1.9,0.0,CDFFd,4.1000000000000005,1.7,0.0
22647,2.0,0.0,4.8,9.8,FaCAFFd,5.1,0.2,0.0
22648,10.4,0.0,4.0,1.5,FaAF,0.0,0.0,0.0
22649,1.2000000000000002,0.0,12.6,0.2,FaCAF,1.9,0.0,0.0
22650,0.1,0.0,22.8,0.0,CAF,1.0,0.0,0.0
22651,2.1,1.4,12.4,0.0,ADF,0.0,0.0,0.0
22652,2.6,5.2,10.1,0.0,ADF,0.0,0.0,0.0
22653,3.9,0.0,3.5,3.9000000000000004,FaCAF,10.6,0.0,0.0
22654,0.0,0.0,13.899999999999999,4.6000000000000005,FaCF,3.4,0.0,0.0
22655,5.5,8.0,6.9,0.0,ADFS,0.0,0.0,1.5
22656,2.0,0.0,15.9,0.0,AF,0.0,0.0,0.0
22657,1.1,0.0,17.4,0.0,CAF,1.4,0.0,0.0
22658,1.1,0.0,20.8,0.0,AF,0.0,0.0,0.0
22659,6.2,2.6,6.6,3.3,FaCADF,1.2,0.0,0.0
22660,1.3,1.1,6.0,1.7999999999999998,FaCADFFd,8.5,1.2,0.0
22661,2.6,2.4,16.9,0.0,ADF,0.0,0.0,0.0
22662,1.8,1.0,11.5,0.0,CADF,1.6,0.0,0.0
22663,6.8,5.3,3.8000000000000003,0.0,ADF,0.0,0.0,0.0
22664,3.2,0.2,1.7000000000000002,5.7,FaCADFS,1.5,0.0,3.6
22665,6.5,0.0,0.0,3.0,FaCAS,3.6,0.0,2.8
22666,0.4,2.3,3.8,11.6,FaCADF,1.8,0.0,0.0
22667,0.0,4.9,8.3,2.0,FaCDFFd,2.7,2.0,0.0
22668,0.2,7.4,2.0,0.0,CADFFd,6.0,0.3,0.0
22669,0.1,2.1,7.1,0.6,FaCADFFd,1.2999999999999998,4.7,0.0
22670,2.2,1.1,5.7,4.1,FaCADFSFd,0.3,1.5,1.0
22671,4.8,1.4,7.3,7.1,FaCADFSFd,2.2,0.1,1.0
22672,3.1,0.8999999999999999,10.0,6.8,FaCADFFd,2.7,0.4,0.0
22673,5.9,1.9000000000000001,6.7,6.6000000000000005,FaCADFFd,1.8,1.0,0.0
22674,5.5,0.1,9.1,6.9,FaCADF,2.3,0.0,0.0
22675,0.6,0.0,5.0,10.8,FaCAF,7.5,0.0,0.0
22676,10.2,0.0,6.7,6.2,FaCAF,0.8,0.0,0.0
22677,1.2000000000000002,7.0,6.5,0.1,FaCADFFd,1.7,3.4,0.0
22678,6.7,0.3,1.9,2.4000000000000004,FaCADFFd,3.4,1.2000000000000002,0.0
22679,1.1,1.5,11.8,0.0,ADF,0.0,0.0,0.0
22680,5.9,2.4,11.6,0.0,ADF,0.0,0.0,0.0
22681,6.7,0.0,22.0,2.3000000000000003,FaCAFS,14.1,0.0,0.9
22682,4.8,0.7,3.4,3.4,FaCADFS,9.0,0.0,0.6
22683,0.7000000000000001,11.1,9.9,0.0,ADFFd,0.0,2.2,0.0
22684,0.4,2.8,13.1,0.0,CADFFd,2.0,5.6,0.0
22685,0.0,0.6,11.0,0.0,CDFFd,4.7,7.6,0.0
22686,0.0,3.5,7.8,0.0,CDFFd,2.4,4.2,0.0
22687,0.2,8.2,2.4,0.7,FaCADFFd,2.9,1.5,0.0
22688,0.0,0.0,7.5,4.5,FaCFSFd,3.0,0.2,0.7
22689,1.4,4.3,1.0,3.7,FaCADF,7.5,0.0,0.0
22690,4.0,0.0,5.0,3.7,FaCAF,7.199999999999999,0.0,0.0
22691,9.0,5.6,5.9,0.8,FaADFS,0.0,0.0,0.6
22692,4.3,6.7,6.4,4.5,FaADF,0.0,0.0,0.0
22693,3.8000000000000003,4.7,1.4000000000000001,3.7,FaCADFSFd,0.6000000000000001,1.6,0.1
22694,9.4,0.0,6.9,0.6,FaAF,0.0,0.0,0.0
22695,13.5,0.0,5.4,0.0,AF,0.0,0.0,0.0
22696,2.9000000000000004,3.4,1.9,3.7,FaCADFFd,5.2,0.8,0.0
22697,0.0,0.0,20.9,0.0,CF,1.0,0.0,0.0
22698,1.1,0.3,20.5,0.0,ADF,0.0,0.0,0.0
22699,1.3,5.1000000000000005,1.2,5.4,FaCADF,5.8,0.0,0.0
22700,0.1,6.6,5.4,2.2,FaCADFSFd,6.3,0.2,1.1
22701,0.0,5.9,6.4,2.4,FaCDFFd,6.8,0.4,0.0
22702,0.0,6.5,5.300000000000001,0.0,CDFFd,0.9,5.2,0.0
22703,3.6,0.0,1.7,9.4,FaCAF,7.2,0.0,0.0
22704,1.4000000000000001,0.7,17.8,0.0,ADF,0.0,0.0,0.0
22705,0.2,1.1,8.1,0.0,CADFFd,8.3,0.1,0.0
22706,0.3,0.1,19.5,0.0,ADF,0.0,0.0,0.0
22707,0.0,0.8,21.1,0.0,DF,0.0,0.0,0.0
22708,0.5,2.7,16.7,0.0,ADF,0.0,0.0,0.0
22709,0.0,0.6,10.100000000000001,0.0,CDFSFd,4.2,5.0,2.0
22710,0.0,12.5,0.4,0.0,CDFSFd,5.9,0.4,0.7
22711,0.7,4.9,4.6,0.5,FaADFFd,0.0,4.7,0.0
22712,4.4,0.0,5.0,6.3,FaCAF,1.2,0.0,0.0
22713,0.0,0.0,5.9,11.7,FaCF,1.3,0.0,0.0
22714,3.5,0.2,8.0,4.2,FaCADFS,4.4,0.0,2.6
22715,3.4000000000000004,0.0,9.8,4.2,FaCAFSFd,3.7,0.3,1.5
22716,5.8,0.0,8.2,7.7,FaCAFS,0.8,0.0,0.4
22717,5.6,0.0,10.2,5.0,FaCAF,2.1,0.0,0.0
22718,6.8999999999999995,0.8,6.7,4.8,FaCADFFd,2.9,0.8,0.0
22719,0.7,1.9,20.3,0.0,ADF,0.0,0.0,0.0
22720,0.6,1.3,20.0,0.0,ADF,0.0,0.0,0.0
22721,9.4,0.7,8.1,0.2,FaCADF,1.5,0.0,0.0
22722,4.2,1.2,12.5,0.0,ADF,0.0,0.0,0.0
22723,1.1,1.1,20.7,0.0,ADF,0.0,0.0,0.0
22724,7.4,0.0,10.6,1.9,FaAF,0.0,0.0,0.0
22725,0.1,0.5,11.6,0.0,CADFFd,1.7999999999999998,7.9,0.0
22726,1.3,2.0999999999999996,8.9,1.8,FaCADFFd,5.5,2.3000000000000003,0.0
22727,4.3,0.0,10.6,0.0,AFS,0.0,0.0,1.0
22728,1.7,4.1,2.3,2.7,FaCADFS,5.3,0.0,1.8
22729,1.4,1.4,2.8,5.3,FaCADFS,6.3,0.0,0.7
22730,5.6,0.4,4.4,7.1,FaCADFSFd,1.8,0.9,1.7000000000000002
22731,6.2,0.0,7.800000000000001,6.9,FaCAF,1.0,0.0,0.0
22732,7.2,0.0,8.7,0.0,AF,0.0,0.0,0.0
22733,6.7,0.0,10.0,0.5,FaCAF,0.7,0.0,0.0
22734,6.4,0.1,8.2,3.7,FaCADF,3.5,0.0,0.0
22735,2.7,0.7,12.5,0.0,ADF,0.0,0.0,0.0
22736,0.0,0.0,8.5,6.0,FaCFS,3.3,0.0,0.1
22737,0.0,3.2,5.5,2.6,FaCDF,6.6000000000000005,0.0,0.0
22738,0.8,0.0,4.3,4.5,FaCAFS,8.4,0.0,3.9
22739,0.8,0.5,6.0,3.8,FaCADFSFd,8.1,1.1,1.6
22740,2.7,0.0,18.2,1.0,FaAF,0.0,0.0,0.0
22741,2.5,0.1,6.8,2.9,FaCADF,5.6,0.0,0.0
22742,0.8,0.5,18.3,0.0,ADF,0.0,0.0,0.0
22743,4.0,1.4,5.5,0.0,CADFSFd,9.9,0.4,0.7
22744,2.0,2.5,1.8,3.6,FaCADFS,10.5,0.0,1.5
22745,7.2,2.1,13.1,0.6000000000000001,FaCADFFd,0.1,0.8,0.0
22746,0.0,1.1,4.6,0.0,CDFFd,0.8,9.4,0.0
22747,4.2,0.1,5.6,6.0,FaADF,0.0,0.0,0.0
22748,7.0,0.0,4.7,6.2,FaAF,0.0,0.0,0.0
22749,2.8000000000000003,1.5,9.2,7.0,FaCADF,1.4,0.0,0.0
22750,0.6,2.6,5.3999999999999995,0.0,CADFFd,6.4,0.8999999999999999,0.0
22751,5.4,5.1,2.3,5.9,FaCADFSFd,0.8999999999999999,0.8,1.5
22752,3.2,0.0,16.7,0.0,AF,0.0,0.0,0.0
22753,3.7,1.0,13.1,0.0,ADF,0.0,0.0,0.0
22754,1.8,0.0,14.1,0.0,AF,0.0,0.0,0.0
22755,3.2,3.1,5.4,2.2,FaCADFFd,6.6,3.4,0.0
22756,0.0,2.5,4.2,1.1,FaCDFSFd,5.8,7.0,1.3
22757,0.2,1.3,12.399999999999999,0.0,CADFFd,2.3,3.6999999999999997,0.0
22758,0.8999999999999999,0.30000000000000004,5.8,0.0,CADFFd,3.6,7.3,0.0
22759,3.5,2.7,7.0,1.6,FaCADFSFd,4.4,1.6,1.1
22760,0.9,3.8,4.9,0.0,CADFFd,5.4,2.9,0.0
22761,6.3,0.7,8.4,3.1,FaCADF,1.4,0.0,0.0
22762,5.3,0.3,10.1,4.7,FaCADF,1.5,0.0,0.0
22763,0.0,0.4,5.4,11.8,FaCDFS,3.9,0.0,0.4
22764,2.5,0.6,12.8,0.0,ADF,0.0,0.0,0.0
22765,5.4,0.5,16.0,0.0,ADF,0.0,0.0,0.0
22766,1.3,0.5,14.1,0.0,ADF,0.0,0.0,0.0
22767,1.0,8.8,2.0,0.2,FaCADFFd,4.9,2.9000000000000004,0.0
22768,0.8,9.5,12.4,0.0,ADFFd,0.0,1.2,0.0
22769,0.0,3.2,9.3,0.0,CDFFd,4.4,5.0,0.0
22770,4.3,0.0,8.2,5.5,FaCAF,3.9,0.0,0.0
22771,9.7,0.6000000000000001,11.1,0.0,CADF,0.5,0.0,0.0
22772,3.5,2.4,5.2,4.9,FaCADFSFd,1.2,1.0,1.7
22773,0.0,0.0,0.0,7.0,FaCFd,12.5,0.4,0.0
22774,4.2,0.0,7.0,6.2,FaCAF,4.5,0.0,0.0
22775,2.7,0.0,5.4,5.5,FaCAF,8.3,0.0,0.0
22776,4.7,0.5,16.7,0.0,ADF,0.0,0.0,0.0
22777,3.6,3.7,11.6,0.0,ADF,0.0,0.0,0.0
22778,6.8,5.9,9.200000000000001,0.0,ADF,0.0,0.0,0.0
22779,0.4,1.1,10.399999999999999,0.8,FaCADFFd,0.3,8.9,0.0
22780,6.9,0.1,2.5,3.1999999999999997,FaCADFFd,2.1,0.1,0.0
22781,3.8,5.8,8.5,0.0,ADFFd,0.0,1.8,0.0
22782,0.9000000000000001,0.0,4.5,3.3,FaCAFSFd,5.5,0.8,3.8
22783,0.0,6.8,4.6,2.1999999999999997,FaCDFFd,3.9000000000000004,0.4,0.0
22784,0.0,4.7,5.300000000000001,5.5,FaCDFFd,5.4,1.0,0.0
22785,2.9,3.3,13.9,0.6,FaCADF,1.2,0.0,0.0
22786,1.2,1.0,15.7,0.0,ADF,0.0,0.0,0.0
22787,0.2,1.2,16.5,0.0,ADF,0.0,0.0,0.0
22788,3.9,6.1,11.9,0.0,ADF,0.0,0.0,0.0
22789,0.6000000000000001,5.5,5.1,0.0,CADFFd,2.7,4.0,0.0
22790,0.0,6.9,3.6,0.8,FaCDFFd,2.2,4.4,0.0
22791,3.2,1.7,10.1,0.0,ADFFd,0.0,0.9,0.0
22792,2.7,2.4,12.799999999999999,0.0,ADF,0.0,0.0,0.0
22793,4.4,4.9,8.6,0.0,ADF,0.0,0.0,0.0
22794,1.4,1.1,4.1000000000000005,0.0,CADF,9.3,0.0,0.0
22795,8.2,6.7,6.3,0.0,ADFFd,0.0,0.7,0.0
22796,4.4,0.0,7.4,0.0,AFFd,0.0,6.1,0.0
22797,0.0,0.0,10.8,7.8,FaCFSFd,1.8,0.1,1.4
22798,2.4,1.7,11.799999999999999,0.0,ADF,0.0,0.0,0.0
22799,1.8,1.8,12.1,0.0,ADF,0.0,0.0,0.0
22800,0.8,0.5,15.8,0.2,FaCADF,0.6000000000000001,0.0,0.0
22801,5.5,4.1,10.4,1.7,FaCADFFd,0.3,0.4,0.0
22802,5.7,4.3,9.9,0.0,ADF,0.0,0.0,0.0
22803,0.5,0.2,9.9,2.8,FaCADFS,9.4,0.0,1.1
22804,1.6,2.3,4.800000000000001,3.5999999999999996,FaCADFSFd,5.7,3.0,0.9
22805,2.0,3.4000000000000004,3.3,1.1,FaCADFSFd,9.3,1.9,0.8999999999999999
22806,0.0,1.3,1.7999999999999998,3.0,FaCDFSFd,6.3,4.4,1.1
22807,12.4,0.0,5.5,0.0,AF,0.0,0.0,0.0
22808,2.9,0.5,8.5,6.0,FaCADFFd,3.7,0.3,0.0
22809,1.0,0.1,14.799999999999999,0.0,ADF,0.0,0.0,0.0
22810,0.1,4.9,2.1,0.2,FaCADFSFd,6.6,1.0,4.0
22811,0.0,4.6,4.4,0.0,CDFSFd,0.5,5.3,1.1
22812,2.3,5.1,3.3,3.4,FaCADFS,1.5,0.0,0.3
22813,0.0,0.0,9.7,9.1,FaCFSFd,0.5,0.4,0.2
22814,0.0,2.3,10.8,8.0,FaCDF,0.8,0.0,0.0
22815,4.5,2.8,14.6,0.0,ADF,0.0,0.0,0.0
22816,3.9000000000000004,0.0,16.0,0.0,AF,0.0,0.0,0.0
22817,0.0,5.7,14.0,0.0,CDFSFd,9.6,4.4,2.4000000000000004
22818,0.30000000000000004,5.6,11.8,0.0,CADFFd,2.9,3.3,0.0
22819,0.0,8.4,10.5,0.0,CDF,5.0,0.0,0.0
22820,0.8,5.6,5.2,0.0,CADFFd,2.7,1.6,0.0
22821,3.6,0.0,6.4,5.2,FaCAF,0.7,0.0,0.0
22822,3.8,1.6,3.8,2.4,FaCADFFd,1.2,3.0999999999999996,0.0
22823,3.1,0.0,7.8,6.1000000000000005,FaCAF,0.9,0.0,0.0
22824,2.9000000000000004,0.0,7.0,4.8,FaCAF,7.2,0.0,0.0
22825,7.1000000000000005,0.0,2.8,6.0,FaCAFFd,4.7,1.3,0.0
22826,3.5,0.0,6.4,3.0,FaCAF,3.0,0.0,0.0
22827,2.3,0.6000000000000001,15.0,0.0,ADF,0.0,0.0,0.0
22828,1.6,2.5,8.7,0.0,CADFFd,5.2,1.9000000000000001,0.0
22829,0.7000000000000001,2.5,18.7,0.0,ADF,0.0,0.0,0.0
22830,1.5,2.1,12.3,0.0,ADF,0.0,0.0,0.0
22831,2.6,4.2,9.1,0.0,ADF,0.0,0.0,0.0
22832,1.7,3.2,6.8,0.1,FaCADF,10.1,0.0,0.0
22833,1.5,5.8,14.6,0.0,ADF,0.0,0.0,0.0
22834,7.8,1.2,12.9,0.0,ADF,0.0,0.0,0.0
22835,8.4,4.3,6.3,0.0,CADF,0.9,0.0,0.0
22836,2.0,2.7,11.2,0.0,ADF,0.0,0.0,0.0
22837,1.8,2.1,14.9,0.2,FaCADF,0.9,0.0,0.0
22838,0.1,1.9000000000000001,13.9,0.0,ADF,0.0,0.0,0.0
22839,1.0,1.8,12.3,0.4,FaCADFFd,6.2,0.2,0.0
22840,0.0,2.4,12.5,0.0,CDFSFd,0.8,6.1,1.1
22841,0.6000000000000001,5.3,10.2,0.0,CADFFd,3.0,2.8,0.0
22842,8.0,0.3,6.1,3.5,FaCADFS,3.4,0.0,0.6000000000000001
22843,2.2,0.1,7.4,0.0,CADF,8.2,0.0,0.0
22844,3.0,0.1,5.2,0.0,CADF,7.6,0.0,0.0
22845,4.8999999999999995,0.1,13.6,1.3,FaADF,0.0,0.0,0.0
22846,1.4,0.7000000000000001,18.6,0.5,FaCADF,0.7,0.0,0.0
22847,8.200000000000001,6.0,7.7,0.0,ADF,0.0,0.0,0.0
22848,0.5,3.6,6.8,0.2,FaCADFFd,2.4000000000000004,3.3,0.0
22849,0.6,0.0,5.0,3.1,FaCAFS,13.1,0.0,0.1
22850,7.1000000000000005,0.0,11.7,0.0,AF,0.0,0.0,0.0
22851,3.5,0.0,16.7,0.0,CAF,0.6,0.0,0.0
22852,5.0,0.0,7.5,0.4,FaCAFFd,8.8,0.2,0.0
22853,4.5,0.0,12.6,2.2,FaCAF,2.6,0.0,0.0
22854,0.0,0.4,3.0,0.8,FaCDFFd,13.6,0.1,0.0
22855,0.1,0.0,19.8,0.0,AF,0.0,0.0,0.0
22856,0.6,0.1,21.2,0.0,ADF,0.0,0.0,0.0
22857,0.3,0.4,12.3,0.0,CADFFd,6.4,0.5,0.0
22858,0.6000000000000001,0.0,17.3,0.0,AF,0.0,0.0,0.0
22859,0.2,0.1,21.6,0.0,ADF,0.0,0.0,0.0
22860,0.0,0.8,11.5,1.4,FaCDFFd,5.7,0.5,0.0
22861,0.7,0.9,12.1,0.0,CADFFd,7.9,0.30000000000000004,0.0
22862,0.7,2.1999999999999997,13.0,0.0,ADF,0.0,0.0,0.0
22863,0.30000000000000004,2.9,8.0,0.6,FaCADFFd,11.2,0.9,0.0
22864,3.0,2.7,2.3,4.3,FaCADFFd,2.5999999999999996,1.0,0.0
22865,2.2,5.0,16.3,0.0,ADFFd,0.0,0.4,0.0
22866,3.8,1.7,8.0,0.7,FaCADFFd,4.2,3.5,0.0
22867,4.1,2.5,2.6999999999999997,8.0,FaCADF,6.6,0.0,0.0
22868,2.3,8.9,1.1,6.699999999999999,FaCADFSFd,1.4,0.9,0.6
22869,4.6000000000000005,6.1,0.0,4.7,FaCAD,4.5,0.0,0.0
22870,1.9,7.8,0.9,4.2,FaCADF,3.1,0.0,0.0
22871,4.1,0.8,4.6,5.800000000000001,FaCADFS,0.9,0.0,1.7
22872,0.8,0.0,17.1,0.0,AF,0.0,0.0,0.0
22873,5.3,0.0,14.6,0.0,AF,0.0,0.0,0.0
22874,3.6999999999999997,0.8,19.4,0.0,ADF,0.0,0.0,0.0
22875,5.8,7.2,6.9,0.0,ADF,0.0,0.0,0.0
22876,4.1,0.1,6.0,0.0,CADFS,9.8,0.0,2.8000000000000003
22877,0.6000000000000001,6.800000000000001,6.4,5.7,FaCADFSFd,2.3000000000000003,0.6000000000000001,0.4
22878,2.9000000000000004,0.6,2.9,3.4,FaCADFS,12.6,0.0,0.4
22879,3.8000000000000003,0.2,4.2,4.0,FaCADFS,10.0,0.0,0.6000000000000001
22880,3.8000000000000003,0.0,7.2,5.7,FaCAF,6.2,0.0,0.0
22881,4.1,0.0,6.5,3.8000000000000003,FaCAFS,6.5,0.0,1.9
22882,3.4,4.8,6.6,0.0,CADFFd,0.8,0.3,0.0
22883,0.8,2.5,6.0,0.7,FaCADFFd,1.0,4.9,0.0
22884,5.2,0.3,12.2,2.2,FaADF,0.0,0.0,0.0
22885,6.3,0.0,14.5,1.1,FaAF,0.0,0.0,0.0
22886,5.0,1.5,4.4,5.8,FaCADFFd,4.7,0.5,0.0
22887,1.1,8.7,3.3,0.3,FaCADFFd,7.8,0.7,0.0
22888,3.9,3.7,2.3,1.9,FaCADF,4.1,0.0,0.0
22889,5.4,3.7,3.3000000000000003,2.4000000000000004,FaCADF,3.1,0.0,0.0
22890,3.7,0.6,4.4,3.6999999999999997,FaCADFFd,6.4,1.1,0.0
22891,5.6,2.9,5.0,3.2,FaCADF,3.1999999999999997,0.0,0.0
22892,6.4,3.9,1.6,4.2,FaCADFFd,0.6000000000000001,3.2,0.0
22893,8.9,2.8000000000000003,4.0,6.3,FaCADFFd,1.1,0.8,0.0
22894,0.0,8.3,1.2999999999999998,0.0,CDFSFd,2.9,2.9000000000000004,0.5
22895,5.9,0.0,11.9,2.1,FaAF,0.0,0.0,0.0
22896,7.9,0.0,8.0,1.8,FaCAF,4.2,0.0,0.0
22897,11.6,1.9000000000000001,7.5,0.0,CADF,0.9,0.0,0.0
22898,3.5,0.1,8.2,9.3,FaCADF,0.8,0.0,0.0
22899,0.6,0.0,12.9,0.0,CAF,1.4,0.0,0.0
22900,0.2,0.8999999999999999,15.5,0.0,CADF,0.3,0.0,0.0
22901,0.4,0.1,23.3,0.0,ADF,0.0,0.0,0.0
22902,0.0,0.5,9.3,0.0,CDFSFd,1.7,9.3,1.1
22903,0.0,0.0,17.5,5.5,FaCF,0.9,0.0,0.0
22904,0.0,0.0,9.2,4.3,FaCF,10.4,0.0,0.0
22905,1.9,0.1,13.9,0.0,ADF,0.0,0.0,0.0
22906,10.0,0.0,13.1,0.8,FaAF,0.0,0.0,0.0
22907,0.2,1.0,14.700000000000001,0.0,ADF,0.0,0.0,0.0
22908,2.0,0.2,15.700000000000001,0.0,ADF,0.0,0.0,0.0
22909,0.0,0.0,8.2,0.7,FaCFFd,7.9,1.1,0.0
22910,1.1,2.8,18.0,0.0,ADF,0.0,0.0,0.0
22911,2.4,2.0,5.7,6.5,FaCADFFd,1.1,0.2,0.0
22912,6.9,0.2,6.000000000000001,6.7,FaCADF,4.1,0.0,0.0
22913,0.0,6.5,5.5,1.3,FaCDFFd,0.8,3.8000000000000003,0.0
22914,0.0,9.2,12.7,0.0,DF,0.0,0.0,0.0
22915,1.7,1.5,6.0,6.1,FaCADF,0.6,0.0,0.0
22916,6.4,0.1,4.3,5.1,FaADF,0.0,0.0,0.0
22917,3.7,5.1,6.2,5.7,FaCADF,3.2,0.0,0.0
22918,3.9,4.6,1.5,0.8,FaCADFFd,10.3,0.8,0.0
22919,2.8,4.0,9.1,0.0,ADF,0.0,0.0,0.0
22920,0.0,4.9,5.1,2.6,FaCDFFd,1.9,1.4000000000000001,0.0
22921,0.8,1.0,16.1,0.0,ADF,0.0,0.0,0.0
22922,4.7,2.9,2.5,4.6,FaCADF,1.2,0.0,0.0
22923,5.4,0.0,4.4,5.8,FaCAF,0.3,0.0,0.0
22924,5.3999999999999995,0.0,8.2,1.6,FaCAF,2.7,0.0,0.0
22925,7.3,0.0,12.7,1.1,FaCAF,0.8,0.0,0.0
22926,1.1,0.0,14.8,0.0,AF,0.0,0.0,0.0
22927,1.7999999999999998,3.2,2.3,4.0,FaCADFFd,3.6,1.0,0.0
22928,3.8,0.0,6.0,3.7,FaCAF,2.4,0.0,0.0
22929,4.2,7.0,0.1,3.0,FaCADFFd,2.6,1.0,0.0
22930,5.6,2.6,1.9000000000000001,3.6,FaCADFFd,2.2,2.0,0.0
22931,2.3000000000000003,0.3,7.6,0.3,FaCADF,4.8,0.0,0.0
22932,1.3,5.7,15.3,0.2,FaCADF,0.8,0.0,0.0
22933,1.1,1.0,2.9000000000000004,3.3,FaCADFFd,5.9,2.7,0.0
22934,1.2,5.9,4.800000000000001,0.0,CADFFd,6.0,4.0,0.0
22935,0.0,6.9,6.9,0.0,CDFSFd,1.1,6.6000000000000005,0.4
22936,0.0,3.5,8.2,0.0,CDFFd,4.4,5.8,0.0
22937,0.0,0.0,10.3,5.4,FaCFS,7.8,0.0,0.4
22938,5.8,0.0,15.9,0.0,AFS,0.0,0.0,2.2
22939,4.6,0.0,4.8,4.6000000000000005,FaCAF,1.9,0.0,0.0
22940,9.4,0.0,1.3,4.2,FaCAF,3.0,0.0,0.0
22941,8.5,0.0,11.4,0.0,AF,0.0,0.0,0.0
22942,10.1,0.0,10.9,0.0,CAF,0.9,0.0,0.0
22943,7.7,0.0,13.299999999999999,0.9,FaAF,0.0,0.0,0.0
22944,3.5,0.0,10.299999999999999,6.1000000000000005,FaAF,0.0,0.0,0.0
22945,0.4,0.0,12.1,6.0,FaCAF,1.4,0.0,0.0
22946,3.4,1.5,2.7,3.8000000000000003,FaCADFSFd,7.5,0.6000000000000001,2.4000000000000004
22947,0.0,0.0,10.5,7.9,FaCFSFd,2.8,0.1,0.6
22948,7.4,3.5,6.5,0.0,ADFS,0.0,0.0,0.5
22949,3.7,0.0,3.5,7.4,FaCAFS,0.7,0.0,0.6
22950,1.8,0.0,14.1,0.0,AF,0.0,0.0,0.0
22951,0.6000000000000001,0.7,14.6,0.0,ADF,0.0,0.0,0.0
22952,0.7,2.8,12.4,0.0,ADF,0.0,0.0,0.0
22953,0.0,5.3,7.4,0.0,CDFFd,3.4,5.8,0.0
22954,7.8,0.0,3.3,5.6000000000000005,FaCAF,5.2,0.0,0.0
22955,11.4,0.1,10.1,2.3,FaADF,0.0,0.0,0.0
22956,7.7,0.0,8.7,5.8,FaCAF,1.7000000000000002,0.0,0.0
22957,0.0,1.0,18.4,0.0,CDF,0.5,0.0,0.0
22958,0.7,0.4,22.8,0.0,ADF,0.0,0.0,0.0
22959,3.9,7.0,12.200000000000001,0.0,CADF,0.8,0.0,0.0
22960,3.9,0.7999999999999999,13.2,0.0,ADF,0.0,0.0,0.0
22961,2.1,2.0999999999999996,11.700000000000001,0.0,ADF,0.0,0.0,0.0
